decade,century,trials,deaths,country,lon,lat,record.source
1610,1600,158,3,Spain,-1.53993,43.2699,Henningsen (1980)
1610,1600,219,3,Spain,-1.683,43.2809,Henningsen (1980)
1610,1600,101,3,Spain,-1.63782,43.2338,Henningsen (1980)
1610,1600,253,3,Spain,-1.70219,43.2474,Henningsen (1980)
1610,1600,94,3,Spain,-1.70098,43.2256,Henningsen (1980)
1610,1600,129,3,Spain,-1.6706,43.1644,Henningsen (1980)
1610,1600,169,3,Spain,-1.67182,43.1329,Henningsen (1980)
1610,1600,95,3,Spain,-1.74232,43.1246,Henningsen (1980)
1610,1600,129,3,Spain,-1.67334,43.1119,Henningsen (1980)
1610,1600,47,3,Spain,-1.64458,43.13,Henningsen (1980)
1610,1600,90,3,Spain,-1.45679,43.1823,Henningsen (1980)
1610,1600,60,3,Spain,-1.64577,42.8125,Henningsen (1980)
1610,1600,1,3,Spain,-1.45679,43.1823,Henningsen (1980)
1610,1600,11,3,Spain,-1.98387,43.0357,Henningsen (1980)
1610,1600,20,3,Spain,-1.95528,43.0272,Henningsen (1980)
1610,1600,1,3,Spain,-1.67768,42.5268,Henningsen (1980)
1610,1600,13,3,Spain,-2.02395,43.116,Henningsen (1980)
1610,1600,166,3,Spain,-1.80015,43.3708,Henningsen (1980)
1610,1600,111,3,Spain,-1.89128,43.3081,Henningsen (1980)
1610,1600,48,3,Spain,-1.98123,43.3183,Henningsen (1980)
1610,1600,11,3,Spain,-1.99223,43.2476,Henningsen (1980)
1610,1600,4,3,Spain,-2.0212,43.2186,Henningsen (1980)
1610,1600,9,3,Spain,-2.25385,42.8641,Henningsen (1980)
1610,1600,1,3,Spain,-2.51268,42.841,Henningsen (1980)
1610,1600,2,3,Spain,-2.79566,42.5899,Henningsen (1980)
1580,1500,7,5,France,6.36101,49.4426,Hiegel (1961)
1580,1500,10,6,France,6.14337,49.395,Hiegel (1961)
1580,1500,6,5,France,6.92987,49.0532,Hiegel (1961)
1580,1500,10,9,France,7.07086,49.106,Hiegel (1961)
1580,1500,5,4,France,7.02993,48.9996,Hiegel (1961)
1580,1500,8,7,France,7.05259,48.7327,Hiegel (1961)
1580,1500,21,17,France,6.63579,48.9229,Hiegel (1961)
1590,1500,7,5,France,6.36101,49.4426,Hiegel (1961)
1590,1500,10,6,France,6.14337,49.395,Hiegel (1961)
1590,1500,6,5,France,6.92987,49.0532,Hiegel (1961)
1590,1500,10,9,France,7.07086,49.106,Hiegel (1961)
1590,1500,5,4,France,7.02993,48.9996,Hiegel (1961)
1590,1500,8,7,France,7.05259,48.7327,Hiegel (1961)
1590,1500,21,17,France,6.63579,48.9229,Hiegel (1961)
1600,1600,7,5,France,6.36101,49.4426,Hiegel (1961)
1600,1600,10,6,France,6.14337,49.395,Hiegel (1961)
1600,1600,6,5,France,6.92987,49.0532,Hiegel (1961)
1600,1600,10,9,France,7.07086,49.106,Hiegel (1961)
1600,1600,5,4,France,7.02993,48.9996,Hiegel (1961)
1600,1600,8,7,France,7.05259,48.7327,Hiegel (1961)
1600,1600,21,17,France,6.63579,48.9229,Hiegel (1961)
1610,1600,7,5,France,6.36101,49.4426,Hiegel (1961)
1610,1600,10,6,France,6.14337,49.395,Hiegel (1961)
1610,1600,6,5,France,6.92987,49.0532,Hiegel (1961)
1610,1600,10,9,France,7.07086,49.106,Hiegel (1961)
1610,1600,5,4,France,7.02993,48.9996,Hiegel (1961)
1610,1600,8,7,France,7.05259,48.7327,Hiegel (1961)
1610,1600,21,17,France,6.63579,48.9229,Hiegel (1961)
1620,1600,7,5,France,6.36101,49.4426,Hiegel (1961)
1620,1600,10,6,France,6.14337,49.395,Hiegel (1961)
1620,1600,6,5,France,6.92987,49.0532,Hiegel (1961)
1620,1600,10,9,France,7.07086,49.106,Hiegel (1961)
1620,1600,5,4,France,7.02993,48.9996,Hiegel (1961)
1620,1600,8,7,France,7.05259,48.7327,Hiegel (1961)
1620,1600,21,17,France,6.63579,48.9229,Hiegel (1961)
1630,1600,7,5,France,6.36101,49.4426,Hiegel (1961)
1630,1600,10,6,France,6.14337,49.395,Hiegel (1961)
1630,1600,6,5,France,6.92987,49.0532,Hiegel (1961)
1630,1600,10,9,France,7.07086,49.106,Hiegel (1961)
1630,1600,5,4,France,7.02993,48.9996,Hiegel (1961)
1630,1600,8,7,France,7.05259,48.7327,Hiegel (1961)
1630,1600,21,17,France,6.63579,48.9229,Hiegel (1961)
1580,1500,5,3,Germany,6.66652,49.3604,Hiegel (1961)
1580,1500,10,3,Germany,6.64378,49.449,Hiegel (1961)
1580,1500,12,9,Germany,6.71283,49.3276,Hiegel (1961)
1580,1500,3,2,Germany,6.70061,49.2392,Hiegel (1961)
1580,1500,10,9,Germany,7.33984,49.3296,Hiegel (1961)
1590,1500,5,3,Germany,6.66652,49.3604,Hiegel (1961)
1590,1500,10,3,Germany,6.64378,49.449,Hiegel (1961)
1590,1500,12,9,Germany,6.71283,49.3276,Hiegel (1961)
1590,1500,3,2,Germany,6.70061,49.2392,Hiegel (1961)
1590,1500,10,9,Germany,7.33984,49.3296,Hiegel (1961)
1600,1600,5,3,Germany,6.66652,49.3604,Hiegel (1961)
1600,1600,10,3,Germany,6.64378,49.449,Hiegel (1961)
1600,1600,12,9,Germany,6.71283,49.3276,Hiegel (1961)
1600,1600,3,2,Germany,6.70061,49.2392,Hiegel (1961)
1600,1600,10,9,Germany,7.33984,49.3296,Hiegel (1961)
1610,1600,5,3,Germany,6.66652,49.3604,Hiegel (1961)
1610,1600,10,3,Germany,6.64378,49.449,Hiegel (1961)
1610,1600,12,9,Germany,6.71283,49.3276,Hiegel (1961)
1610,1600,3,2,Germany,6.70061,49.2392,Hiegel (1961)
1610,1600,10,9,Germany,7.33984,49.3296,Hiegel (1961)
1620,1600,5,3,Germany,6.66652,49.3604,Hiegel (1961)
1620,1600,10,3,Germany,6.64378,49.449,Hiegel (1961)
1620,1600,12,9,Germany,6.71283,49.3276,Hiegel (1961)
1620,1600,3,2,Germany,6.70061,49.2392,Hiegel (1961)
1620,1600,10,9,Germany,7.33984,49.3296,Hiegel (1961)
1630,1600,5,3,Germany,6.66652,49.3604,Hiegel (1961)
1630,1600,10,3,Germany,6.64378,49.449,Hiegel (1961)
1630,1600,12,9,Germany,6.71283,49.3276,Hiegel (1961)
1630,1600,3,2,Germany,6.70061,49.2392,Hiegel (1961)
1630,1600,10,9,Germany,7.33984,49.3296,Hiegel (1961)
1450,1400,1,0,Netherlands,4.15445,51.41,Gijswijt-Hofstra (1991)
1520,1500,1,0,Netherlands,3.66601,51.5483,Gijswijt-Hofstra (1991)
1540,1500,1,1,Netherlands,3.57091,51.4537,Gijswijt-Hofstra (1991)
1540,1500,1,0,Netherlands,3.66601,51.5483,Gijswijt-Hofstra (1991)
1560,1500,1,0,Netherlands,3.57091,51.4537,Gijswijt-Hofstra (1991)
1560,1500,1,1,Netherlands,3.66601,51.5483,Gijswijt-Hofstra (1991)
1590,1500,1,0,Netherlands,3.611,51.4988,Gijswijt-Hofstra (1991)
1590,1500,1,0,Netherlands,3.49986,51.5635,Gijswijt-Hofstra (1991)
1590,1500,1,0,Netherlands,3.98342,51.626,Gijswijt-Hofstra (1991)
1600,1600,1,0,Netherlands,3.9185,51.6501,Gijswijt-Hofstra (1991)
1600,1600,1,0,Netherlands,3.9185,51.6501,Gijswijt-Hofstra (1991)
1610,1600,2,0,Netherlands,3.89113,51.5046,Gijswijt-Hofstra (1991)
1610,1600,1,0,Netherlands,3.55588,51.3945,Gijswijt-Hofstra (1991)
1620,1600,1,0,Netherlands,3.611,51.4988,Gijswijt-Hofstra (1991)
1640,1600,1,0,Netherlands,3.73367,51.4257,Gijswijt-Hofstra (1991)
1640,1600,1,0,Netherlands,3.78072,51.3117,Gijswijt-Hofstra (1991)
1650,1600,1,0,Netherlands,3.38792,51.3087,Gijswijt-Hofstra (1991)
1650,1600,1,0,Netherlands,3.611,51.4988,Gijswijt-Hofstra (1991)
1650,1600,1,0,Netherlands,3.611,51.4988,Gijswijt-Hofstra (1991)
1650,1600,1,0,Netherlands,4.07672,51.5491,Gijswijt-Hofstra (1991)
1650,1600,1,0,Netherlands,4.10403,51.5463,Gijswijt-Hofstra (1991)
1660,1600,1,0,Netherlands,4.07672,51.5491,Gijswijt-Hofstra (1991)
1660,1600,1,0,Netherlands,4.10403,51.5463,Gijswijt-Hofstra (1991)
1660,1600,1,0,Netherlands,3.611,51.4988,Gijswijt-Hofstra (1991)
1660,1600,1,0,Netherlands,3.6856,51.3286,Gijswijt-Hofstra (1991)
1660,1600,1,0,Netherlands,4.10403,51.5463,Gijswijt-Hofstra (1991)
1670,1600,1,0,Netherlands,3.78072,51.3117,Gijswijt-Hofstra (1991)
1680,1600,2,0,Netherlands,4.07672,51.5491,Gijswijt-Hofstra (1991)
1680,1600,1,0,Netherlands,3.73367,51.4257,Gijswijt-Hofstra (1991)
1680,1600,1,0,Netherlands,3.611,51.4988,Gijswijt-Hofstra (1991)
1710,1700,3,0,Netherlands,3.89113,51.5046,Gijswijt-Hofstra (1991)
1720,1700,1,0,Netherlands,3.78072,51.3117,Gijswijt-Hofstra (1991)
1830,1800,1,0,Netherlands,4.10332,51.5999,Gijswijt-Hofstra (1991)
1850,1800,1,0,Netherlands,3.61875,51.5773,Gijswijt-Hofstra (1991)
1580,1500,1,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1590,1500,4,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1590,1500,3,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1590,1500,1,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1590,1500,3,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1590,1500,1,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1590,1500,1,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,7,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,6,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,15,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,22,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,3,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,1,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,12,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,24,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1600,1600,9,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,7,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,4,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,9,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,5,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,9,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,2,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,11,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,3,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1610,1600,24,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1620,1600,2,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1620,1600,23,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1620,1600,2,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1620,1600,1,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1620,1600,13,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1620,1600,16,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1620,1600,1,3,Germany,10.4478313,51.1638175,Kauertz (2001)
1470,1400,1,1,Switzerland,8.2319736,46.7985624,Kieckhefer (1976)
1470,1400,1,0,Switzerland,8.2319736,46.7985624,Kieckhefer (1976)
1480,1400,1,3,Switzerland,8.30809,47.47288,Kieckhefer (1976)
1350,1300,1,0,France,7.752111,48.573405,Kieckhefer (1976)
1350,1300,2,0,France,7.752111,48.573405,Kieckhefer (1976)
1450,1400,1,1,France,7.752111,48.573405,Kieckhefer (1976)
1470,1400,1,1,France,7.454241,48.259386,Kieckhefer (1976)
1320,1300,3,1,France,0.616363,44.203142,Kieckhefer (1976)
1390,1300,1,0,France,-0.2136437,43.1350202,Kieckhefer (1976)
1440,1400,1,1,France,-0.2136437,43.1350202,Kieckhefer (1976)
1450,1400,1,3,France,-0.2136437,43.1350202,Kieckhefer (1976)
1450,1400,11,7,France,0.159869,44.500484,Kieckhefer (1976)
1470,1400,1,3,France,-0.2136437,43.1350202,Kieckhefer (1976)
1480,1400,1,0,France,-0.2136437,43.1350202,Kieckhefer (1976)
1480,1400,1,3,France,-0.2136437,43.1350202,Kieckhefer (1976)
1490,1400,1,0,France,-0.2136437,43.1350202,Kieckhefer (1976)
1490,1400,1,0,France,-0.2136437,43.1350202,Kieckhefer (1976)
1490,1400,1,0,France,-0.2136437,43.1350202,Kieckhefer (1976)
1490,1400,1,3,France,-0.2136437,43.1350202,Kieckhefer (1976)
1390,1300,1,1,France,3.882936,45.042768,Kieckhefer (1976)
1320,1300,1,1,Germany,9.723611,48.283333,Kieckhefer (1976)
1430,1400,1,1,Germany,9.1732384,47.6779496,Kieckhefer (1976)
1440,1400,1,1,Germany,8.6724335,49.3987524,Kieckhefer (1976)
1450,1400,1,3,Germany,7.8138072,48.2565786,Kieckhefer (1976)
1450,1400,3,1,Germany,9.1732384,47.6779496,Kieckhefer (1976)
1450,1400,1,1,Germany,9.1732384,47.6779496,Kieckhefer (1976)
1470,1400,1,3,Germany,8.6724335,49.3987524,Kieckhefer (1976)
1480,1400,40,3,Germany,9.1732384,47.6779496,Kieckhefer (1976)
1480,1400,8,2,Germany,9.6121303,47.7782704,Kieckhefer (1976)
1490,1400,2,3,Germany,8.6946286,48.8921862,Kieckhefer (1976)
1490,1400,1,3,Germany,9.1732384,47.6779496,Kieckhefer (1976)
1490,1400,1,1,Germany,9.1732384,47.6779496,Kieckhefer (1976)
1480,1400,1,1,Switzerland,7.7395731,47.481606,Kieckhefer (1976)
1390,1300,1,0,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
1400,1400,1,0,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
1410,1400,1,0,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
1410,1400,2,0,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
1430,1400,1,0,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
1450,1400,1,3,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
1450,1400,1,1,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
1300,1300,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1340,1300,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1340,1300,1,0,Germany,10.89779,48.3705449,Kieckhefer (1976)
1370,1300,1,0,Germany,10.89779,48.3705449,Kieckhefer (1976)
1380,1300,1,0,Germany,10.89779,48.3705449,Kieckhefer (1976)
1390,1300,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1400,1400,2,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1410,1400,1,0,Germany,12.146853,48.544192,Kieckhefer (1976)
1420,1400,1,0,Germany,10.902764,49.898814,Kieckhefer (1976)
1420,1400,1,0,Germany,10.315783,47.72857,Kieckhefer (1976)
1430,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1430,1400,1,1,Germany,12.5801538,48.8777333,Kieckhefer (1976)
1430,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1440,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1440,1400,3,3,Germany,11.07675,49.45203,Kieckhefer (1976)
1450,1400,1,3,Germany,12.1016236,49.0134297,Kieckhefer (1976)
1460,1400,3,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1460,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1460,1400,1,3,Germany,10.89779,48.3705449,Kieckhefer (1976)
1470,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1470,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1470,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1470,1400,1,0,Germany,10.4894906,48.8508157,Kieckhefer (1976)
1480,1400,2,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1480,1400,1,1,Germany,12.1016236,49.0134297,Kieckhefer (1976)
1480,1400,1,0,Germany,11.07675,49.45203,Kieckhefer (1976)
1490,1400,1,1,Germany,11.6997577,47.8810573,Kieckhefer (1976)
1390,1300,1,1,Germany,13.404954,52.5200066,Kieckhefer (1976)
1400,1400,1,1,Germany,13.404954,52.5200066,Kieckhefer (1976)
1420,1400,1,1,Germany,13.404954,52.5200066,Kieckhefer (1976)
1440,1400,2,2,Germany,13.404954,52.5200066,Kieckhefer (1976)
1390,1300,1,3,Switzerland,8.2319736,46.7985624,Kieckhefer (1976)
1440,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1450,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1460,1400,1,3,Switzerland,7.2437727,47.1401866,Kieckhefer (1976)
1460,1400,1,1,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1460,1400,1,3,Switzerland,7.2437727,47.1401866,Kieckhefer (1976)
1470,1400,1,1,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1470,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1470,1400,2,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1470,1400,14,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1470,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1470,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1480,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1480,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1480,1400,1,3,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1480,1400,1,0,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
1430,1400,1,0,France,4.301565,46.950914,Kieckhefer (1976)
1430,1400,1,1,France,4.828731,46.3068839,Kieckhefer (1976)
1450,1400,1,3,France,4.853947,46.780764,Kieckhefer (1976)
1470,1400,1,1,France,4.828731,46.3068839,Kieckhefer (1976)
1480,1400,1,1,France,4.828731,46.3068839,Kieckhefer (1976)
1480,1400,1,1,France,4.828731,46.3068839,Kieckhefer (1976)
1330,1300,14,14,Germany,13.996593,53.014542,Kieckhefer (1976)
1380,1300,5,0,Germany,13.8633409,53.3173433,Kieckhefer (1976)
1380,1300,1,0,Belgium,4.35171,50.85034,Kieckhefer (1976)
1430,1400,1,0,Spain,2.1734035,41.3850639,Kieckhefer (1976)
1430,1400,1,0,Spain,2.1734035,41.3850639,Kieckhefer (1976)
1450,1400,1,1,Spain,2.2544335,41.9304373,Kieckhefer (1976)
1300,1300,1,3,France,4.0744009,48.2973451,Kieckhefer (1976)
1310,1300,1,0,France,4.363073,48.956682,Kieckhefer (1976)
1330,1300,6,3,France,5.334297,47.86683,Kieckhefer (1976)
1450,1400,1,1,Italy,11.619787,44.8381237,Kieckhefer (1976)
1460,1400,1,3,Italy,11.3426163,44.494887,Kieckhefer (1976)
1490,1400,1,3,Italy,10.9200867,44.6488366,Kieckhefer (1976)
1300,1300,1,0,United Kingdom,-1.519693,52.406822,Kieckhefer (1976)
1300,1300,1,0,United Kingdom,-3.533899,50.718412,Kieckhefer (1976)
1310,1300,1,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1310,1300,1,1,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1320,1300,28,3,United Kingdom,-1.519693,52.406822,Kieckhefer (1976)
1330,1300,1,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1330,1300,3,3,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1330,1300,1,0,United Kingdom,-0.22309,51.763366,Kieckhefer (1976)
1360,1300,1,1,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1370,1300,1,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1370,1300,1,0,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1380,1300,2,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1380,1300,1,1,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1410,1400,1,0,United Kingdom,1.0789089,51.280233,Kieckhefer (1976)
1410,1400,1,0,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1420,1400,2,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1430,1400,7,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1430,1400,3,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1430,1400,1,0,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1430,1400,1,0,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
1440,1400,2,3,United Kingdom,-1.310142,51.059771,Kieckhefer (1976)
1440,1400,3,2,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1440,1400,1,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1440,1400,2,0,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
1440,1400,1,0,United Kingdom,-0.514431,52.439983,Kieckhefer (1976)
1440,1400,1,3,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
1450,1400,1,3,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
1450,1400,1,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1450,1400,1,3,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
1450,1400,1,3,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
1450,1400,1,3,United Kingdom,-0.081157,51.795756,Kieckhefer (1976)
1460,1400,2,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1460,1400,1,0,United Kingdom,0.262363,52.399539,Kieckhefer (1976)
1470,1400,1,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1470,1400,1,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1470,1400,1,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1480,1400,1,3,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1480,1400,1,3,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1480,1400,1,3,United Kingdom,-1.0872979,53.9599651,Kieckhefer (1976)
1480,1400,2,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1490,1400,1,3,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1490,1400,1,0,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1490,1400,1,3,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1490,1400,3,3,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1490,1400,1,3,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
1490,1400,1,3,United Kingdom,-3.2765753,54.7023545,Kieckhefer (1976)
1490,1400,1,3,United Kingdom,0.769737,52.220011,Kieckhefer (1976)
1490,1400,1,3,United Kingdom,-1.310142,51.059771,Kieckhefer (1976)
1390,1300,1,0,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1390,1300,1,0,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1420,1400,2,0,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1420,1400,1,0,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1430,1400,1,0,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1430,1400,1,1,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1430,1400,2,2,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1440,1400,6,5,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1440,1400,8,8,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1440,1400,1,1,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1450,1400,4,4,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1450,1400,1,1,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1450,1400,1,3,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1460,1400,2,2,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1470,1400,2,2,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1470,1400,5,3,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1480,1400,2,3,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1480,1400,1,1,Switzerland,7.1204652,46.9293433,Kieckhefer (1976)
1490,1400,1,1,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
1400,1400,3,0,Netherlands,5.6343227,52.2434979,Kieckhefer (1976)
1420,1400,1,0,Netherlands,5.6053727,52.258676,Kieckhefer (1976)
1460,1400,1,0,Netherlands,5.6053727,52.258676,Kieckhefer (1976)
1470,1400,1,1,Netherlands,6.1960584,52.142736,Kieckhefer (1976)
1490,1400,3,3,Netherlands,6.1960584,52.142736,Kieckhefer (1976)
1400,1400,1,3,Switzerland,6.1422961,46.1983922,Kieckhefer (1976)
1430,1400,1,0,Poland,16.9251681,52.406374,Kieckhefer (1976)
1440,1400,2,2,Germany,9.9936818,53.5510846,Kieckhefer (1976)
1450,1400,1,1,Germany,9.9936818,53.5510846,Kieckhefer (1976)
1480,1400,1,1,Germany,9.9936818,53.5510846,Kieckhefer (1976)
1430,1400,1,1,France,1.099971,49.443232,Kieckhefer (1976)
1440,1400,1,3,France,1.099971,49.443232,Kieckhefer (1976)
1440,1400,1,1,France,1.099971,49.443232,Kieckhefer (1976)
1450,1400,1,3,France,1.151361,49.0270129,Kieckhefer (1976)
1400,1400,1,0,Germany,8.6821267,50.1109221,Kieckhefer (1976)
1450,1400,2,1,Germany,8.2807631,50.7452841,Kieckhefer (1976)
1470,1400,3,0,Germany,8.6821267,50.1109221,Kieckhefer (1976)
1480,1400,1,1,Germany,8.6821267,50.1109221,Kieckhefer (1976)
1490,1400,1,3,Germany,8.6821267,50.1109221,Kieckhefer (1976)
1300,1300,3,2,France,2.3522219,48.856614,Kieckhefer (1976)
1310,1300,1,3,France,2.3522219,48.856614,Kieckhefer (1976)
1310,1300,3,3,France,2.3522219,48.856614,Kieckhefer (1976)
1310,1300,1,3,France,2.3522219,48.856614,Kieckhefer (1976)
1310,1300,1,3,France,2.3522219,48.856614,Kieckhefer (1976)
1320,1300,2,1,France,2.704426,48.150232,Kieckhefer (1976)
1330,1300,1,3,France,2.3522219,48.856614,Kieckhefer (1976)
1380,1300,1,0,France,2.3522219,48.856614,Kieckhefer (1976)
1390,1300,2,2,France,2.3522219,48.856614,Kieckhefer (1976)
1390,1300,2,2,France,2.3522219,48.856614,Kieckhefer (1976)
1390,1300,2,0,France,2.3522219,48.856614,Kieckhefer (1976)
1390,1300,1,1,France,2.3522219,48.856614,Kieckhefer (1976)
1390,1300,1,1,France,2.3522219,48.856614,Kieckhefer (1976)
1400,1400,1,0,France,2.3522219,48.856614,Kieckhefer (1976)
1400,1400,4,4,France,2.3522219,48.856614,Kieckhefer (1976)
1400,1400,1,0,France,1.714958,48.989323,Kieckhefer (1976)
1430,1400,1,3,France,2.3522219,48.856614,Kieckhefer (1976)
1450,1400,1,3,France,3.299203,48.560149,Kieckhefer (1976)
1350,1300,2,3,Czech Republic,16.6067304,49.1950982,Kieckhefer (1976)
1320,1300,12,1,Ireland,-7.9794599,52.865196,Kieckhefer (1976)
1310,1300,1,0,France,2.353663,43.212161,Kieckhefer (1976)
1320,1300,1,0,France,2.353663,43.212161,Kieckhefer (1976)
